Date;Heure;Iconuc-1;Iconuc-2;Tabarnuc-1;Tabarnuc-2;NucPlusUltra-1;NucPlusUltra-2; Gazby-1; Pégaz-1; Pégaz-2; Samagaz-1; Omaïgaz-1; Omaïgaz-2; Gastafiore-1;Igaznodon-1;Igaznodon-2;Cogen-1;Cogen-2;Cogen-3;Cogen-4;Cogen-5;Cogen-6;Cogen-7;Cogen-8;Cogen-9;Cogen-10;Coron-1;Coron-2;Mockingjay-1;Lantier-1;Tacotac-1;TicEtTac-1;Hydro; STEP pompage; STEP turbinage; RES; load; Net load
04/07/2020;00:00:00;900;0;0;900;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502;0;1200;2961;7763;4802
04/07/2020;01:00:00;300;0;0;702;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2486;7288;4802
04/07/2020;02:00:00;300;0;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2111;6913;4802
04/07/2020;03:00:00;300;0;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1684;6486;4802
04/07/2020;04:00:00;300;0;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1482;6284;4802
04/07/2020;05:00:00;300;0;300;403;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1478;6281;4803
04/07/2020;06:00:00;300;0;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1603;6405;4802
04/07/2020;07:00:00;300;0;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1940;6742;4802
04/07/2020;08:00:00;300;0;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2507;7309;4802
04/07/2020;09:00:00;402;0;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3012;7814;4802
04/07/2020;10:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3219;8021;4802
04/07/2020;11:00:00;0;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2042;0;1200;3427;8229;4802
04/07/2020;12:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3743;8545;4802
04/07/2020;13:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3406;8208;4802
04/07/2020;14:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3179;7981;4802
04/07/2020;15:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2910;7712;4802
04/07/2020;16:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2736;7538;4802
04/07/2020;17:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2728;7530;4802
04/07/2020;18:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2953;7755;4802
04/07/2020;19:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2951;7753;4802
04/07/2020;20:00:00;0;300;300;402;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2607;7409;4802
04/07/2020;21:00:00;0;300;702;0;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2430;7232;4802
04/07/2020;22:00:00;0;300;702;0;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2978;7780;4802
04/07/2020;23:00:00;0;300;702;0;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3218;8020;4802
05/07/2020;00:00:00;0;300;300;0;1088;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3213;7401;4188
05/07/2020;01:00:00;0;900;900;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;0;1200;2397;6971;4574
05/07/2020;02:00:00;0;741;900;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2455;6596;4141
05/07/2020;03:00:00;0;300;300;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1652;0;1200;2387;6169;3782
05/07/2020;04:00:00;0;300;300;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1564;0;1200;2246;5940;3694
05/07/2020;05:00:00;0;300;723;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2293;5816;3523
05/07/2020;06:00:00;0;300;520;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2437;5757;3320
05/07/2020;07:00:00;0;300;389;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2799;5988;3189
05/07/2020;08:00:00;0;300;441;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3210;6451;3241
05/07/2020;09:00:00;0;300;436;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3743;6979;3236
05/07/2020;10:00:00;0;300;300;0;0;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4331;7384;3053
05/07/2020;11:00:00;0;300;300;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923;0;1200;4676;7729;3053
05/07/2020;12:00:00;0;300;300;0;0;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;5086;8139;3053
05/07/2020;13:00:00;0;300;300;0;0;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4766;7819;3053
05/07/2020;14:00:00;0;300;300;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923;0;1200;4524;7577;3053
05/07/2020;15:00:00;0;300;300;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923;0;1200;4326;7379;3053
05/07/2020;16:00:00;0;300;300;0;0;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4228;7281;3053
05/07/2020;17:00:00;0;300;300;0;0;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4299;7352;3053
05/07/2020;18:00:00;0;300;637;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4147;7584;3437
05/07/2020;19:00:00;300;300;300;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1758;0;1200;3582;7770;4188
05/07/2020;20:00:00;300;488;900;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3476;7664;4188
05/07/2020;21:00:00;300;788;900;900;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3356;7544;4188
05/07/2020;22:00:00;300;300;300;788;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3886;8074;4188
05/07/2020;23:00:00;300;300;300;300;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1458;0;1200;3990;8178;4188
06/07/2020;00:00:00;300;300;802;900;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2703;7505;4802
06/07/2020;01:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2308;7110;4802
06/07/2020;02:00:00;300;300;300;300;1102;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1982;6784;4802
06/07/2020;03:00:00;300;300;300;300;1102;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1639;6441;4802
06/07/2020;04:00:00;300;300;300;300;1102;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1631;6433;4802
06/07/2020;05:00:00;300;300;300;300;1102;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1989;6791;4802
06/07/2020;06:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1742;0;1200;2679;7481;4802
06/07/2020;07:00:00;300;300;300;843;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2822;8365;5543
06/07/2020;08:00:00;300;300;300;342;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3923;8965;5042
06/07/2020;09:00:00;300;300;300;342;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4352;9394;5042
06/07/2020;10:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2900;0;1200;3685;9645;5960
06/07/2020;11:00:00;300;300;300;342;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4824;9866;5042
06/07/2020;12:00:00;300;300;300;300;1182;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;5147;10029;4882
06/07/2020;13:00:00;300;300;300;300;1182;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;5053;9935;4882
06/07/2020;14:00:00;300;300;300;300;1182;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;5033;9915;4882
06/07/2020;15:00:00;300;300;300;300;1250;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4725;9675;4950
06/07/2020;16:00:00;300;300;300;300;1182;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4574;9456;4882
06/07/2020;17:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1822;0;1200;4422;9304;4882
06/07/2020;18:00:00;300;300;300;300;1182;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4474;9356;4882
06/07/2020;19:00:00;300;300;300;465;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4062;9227;5165
06/07/2020;20:00:00;300;300;300;577;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3408;8685;5277
06/07/2020;21:00:00;300;300;300;537;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3128;8365;5237
06/07/2020;22:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2720;0;1200;3029;8809;5780
06/07/2020;23:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3790;8832;5042
07/07/2020;00:00:00;300;300;300;342;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3044;8086;5042
07/07/2020;01:00:00;300;300;456;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1888;7644;5756
07/07/2020;02:00:00;300;300;300;342;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2279;7321;5042
07/07/2020;03:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2062;0;1200;1826;6948;5122
07/07/2020;04:00:00;300;300;300;422;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1739;6861;5122
07/07/2020;05:00:00;300;300;300;422;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2006;7128;5122
07/07/2020;06:00:00;819;900;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1614;7733;6119
07/07/2020;07:00:00;300;668;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1985;8553;6568
07/07/2020;08:00:00;300;737;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;2531;9168;6637
07/07/2020;09:00:00;300;300;300;422;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4453;9575;5122
07/07/2020;10:00:00;300;300;551;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;3955;9806;5851
07/07/2020;11:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2062;0;1200;4915;10037;5122
07/07/2020;12:00:00;300;300;300;422;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;5027;10149;5122
07/07/2020;13:00:00;300;300;300;300;1102;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;5240;10042;4802
07/07/2020;14:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1742;0;1200;5245;10047;4802
07/07/2020;15:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5040;9842;4802
07/07/2020;16:00:00;300;300;300;300;1102;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4846;9648;4802
07/07/2020;17:00:00;300;300;300;300;1102;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;4708;9510;4802
07/07/2020;18:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1742;0;1200;4748;9550;4802
07/07/2020;19:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4602;9404;4802
07/07/2020;20:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4029;8831;4802
07/07/2020;21:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3688;8490;4802
07/07/2020;22:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4150;8952;4802
07/07/2020;23:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2942;0;0;4158;8960;4802
08/07/2020;00:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3345;8147;4802
08/07/2020;01:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2910;7712;4802
08/07/2020;02:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2596;7398;4802
08/07/2020;03:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2942;0;0;2236;7038;4802
08/07/2020;04:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2164;6966;4802
08/07/2020;05:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2433;7235;4802
08/07/2020;06:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2942;0;0;3036;7838;4802
08/07/2020;07:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3877;8679;4802
08/07/2020;08:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2942;0;0;4491;9293;4802
08/07/2020;09:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4582;9704;5122
08/07/2020;10:00:00;300;867;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4357;9924;5567
08/07/2020;11:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4996;10118;5122
08/07/2020;12:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4646;0;0;3670;10176;6506
08/07/2020;13:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4884;10006;5122
08/07/2020;14:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4804;9926;5122
08/07/2020;15:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4511;9633;5122
08/07/2020;16:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4238;9360;5122
08/07/2020;17:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4045;9167;5122
08/07/2020;18:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4102;9224;5122
08/07/2020;19:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4056;9098;5042
08/07/2020;20:00:00;900;900;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;0;0;2129;8528;6399
08/07/2020;21:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3124;8166;5042
08/07/2020;22:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3558;8600;5042
08/07/2020;23:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3633;8675;5042
09/07/2020;00:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3128;7930;4802
09/07/2020;01:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2694;7496;4802
09/07/2020;02:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2378;7180;4802
09/07/2020;03:00:00;300;300;300;300;626,6153846;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1675,384615;0;0;2008;6810;4802
09/07/2020;04:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1925;6727;4802
09/07/2020;05:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1888;7010;5122
09/07/2020;06:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2507;7629;5122
09/07/2020;07:00:00;900;900;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;0;0;1727;8434;6707
09/07/2020;08:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3262;0;0;3920;9042;5122
09/07/2020;09:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3262;0;0;4293;9415;5122
09/07/2020;10:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4472;9594;5122
09/07/2020;11:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4650;9772;5122
09/07/2020;12:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4704;9826;5122
09/07/2020;13:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5013;0;0;2773;9646;6873
09/07/2020;14:00:00;300;422;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4405;9527;5122
09/07/2020;15:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4421;9223;4802
09/07/2020;16:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4160;8962;4802
09/07/2020;17:00:00;300;300;300;300;330;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2942;0;0;4003;8805;4802
09/07/2020;18:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4149;8951;4802
09/07/2020;19:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4096;8898;4802
09/07/2020;20:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3312;8354;5042
09/07/2020;21:00:00;772;900;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1927;7999;6072
09/07/2020;22:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3392;8434;5042
09/07/2020;23:00:00;900;900;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;0;0;1999;8555;6556
10/07/2020;00:00:00;300;342;900;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2896;7938;5042
10/07/2020;01:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2705;7507;4802
10/07/2020;02:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2389;7191;4802
10/07/2020;03:00:00;300;300;702;900;1300;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;6819;4802
