Jour, Heure, Production fatal, Demande, Thermique restant,Iconuc-1,Iconuc-2,Tabarnuc-1,Tabarnuc-2,NucPlusUltra-1,NucPlusUltra-2, Gazby-1, Pégaz-1, Pégaz-2, Samagaz-1, Omaïgaz-1, Omaïgaz-2, Gastafiore-1,Igaznodon-1,Igaznodon-2,Cogen-1,Cogen-2,Cogen-3,Coron-1,Coron-2,Mockingjay-1,Lantier-1,Tacotac-1,TicEtTac-1,Hydro, STEP pompage, STEP turbinage,Demande en CH4,Methanisation,Imports GNL,Pyrogazeification,Stock Gaz in, Stock Gaz out, P Uns Gaz, P Exc Gaz
""
2020-07-04, 00:00:00,2961, 7763, 4802,0.0, 900.0, 900.0, 900.0, 0.0, 552.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 350.0,0.0, 1200.0,4019.06034585664, 0.0, 0.0, 0.0, 0.0,4019.06034585664,0.0,0.0
2020-07-04, 01:00:00,2486, 7288, 4802,350.0, 900.0, 550.0, 900.0, 0.0, 902.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 1200.0,4162.59821535152, 0.0, 0.0, 0.0, 0.0,4162.59821535152,0.0,0.0
2020-07-04, 02:00:00,2111, 6913, 4802,700.0, 550.0, 900.0, 900.0, 0.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 802.0,4449.67395434128, 0.0, 0.0, 0.0, 0.0,4449.67395434128,0.0,0.0
2020-07-04, 03:00:00,1684, 6486, 4802,452.0, 300.0, 900.0, 650.0, 0.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 1200.0,4880.28756282592, 0.0, 0.0, 0.0, 0.0,4880.28756282592,0.0,0.0
2020-07-04, 04:00:00,1482, 6284, 4802,802.0, 650.0, 900.0, 300.0, 0.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 1200.0,5454.43904080544, 0.0, 0.0, 0.0, 0.0,5454.43904080544,0.0,0.0
2020-07-04, 05:00:00,1478, 6281, 4803,452.0, 550.0, 550.0, 650.0, 0.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 101.0,0.0, 1200.0,6889.81773575424, 0.0, 0.0, 0.0, 0.0,6889.81773575424,0.0,0.0
2020-07-04, 06:00:00,1603, 6405, 4802,300.0, 900.0, 900.0, 300.0, 0.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 252.0,0.0, 1200.0,9904.112995146721, 0.0, 0.0, 0.0, 0.0,9904.112995146721,0.0,0.0
2020-07-04, 07:00:00,1940, 6742, 4802,550.0, 550.0, 900.0, 650.0, 0.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 852.0,9617.03725615696, 0.0, 0.0, 0.0, 0.0,9617.03725615696,0.0,0.0
2020-07-04, 08:00:00,2507, 7309, 4802,900.0, 900.0, 900.0, 900.0, 0.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 252.0,9473.49938666208, 0.0, 0.0, 0.0, 0.0,9473.49938666208,0.0,0.0
2020-07-04, 09:00:00,3012, 7814, 4802,900.0, 550.0, 900.0, 550.0, 0.0, 600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 102.0,0.0, 1200.0,8612.2721696928, 0.0, 0.0, 0.0, 0.0,8612.2721696928,0.0,0.0
2020-07-04, 10:00:00,3219, 8021, 4802,650.0, 900.0, 900.0, 452.0, 0.0, 700.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 1200.0,7607.507083228639, 0.0, 0.0, 0.0, 0.0,7607.507083228639,0.0,0.0
2020-07-04, 11:00:00,3427, 8229, 4802,300.0, 550.0, 900.0, 802.0, 0.0, 350.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 700.0,0.0, 1200.0,6746.27986625936, 0.0, 0.0, 0.0, 0.0,6746.27986625936,0.0,0.0
2020-07-04, 12:00:00,3743, 8545, 4802,550.0, 900.0, 550.0, 452.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1150.0,0.0, 1200.0,5741.5147797952, 0.0, 0.0, 0.0, 0.0,5741.5147797952,0.0,0.0
2020-07-04, 13:00:00,3406, 8208, 4802,900.0, 900.0, 700.0, 802.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 300.0,0.0, 1200.0,5310.901171310559, 0.0, 0.0, 0.0, 0.0,5310.901171310559,0.0,0.0
2020-07-04, 14:00:00,3179, 7981, 4802,900.0, 900.0, 350.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 552.0,0.0, 1200.0,4736.74969333104, 0.0, 0.0, 0.0, 0.0,4736.74969333104,0.0,0.0
2020-07-04, 15:00:00,2910, 7712, 4802,550.0, 900.0, 0.0, 550.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.0,0.0, 1200.0,4593.21182383616, 0.0, 0.0, 0.0, 0.0,4593.21182383616,0.0,0.0
2020-07-04, 16:00:00,2736, 7538, 4802,900.0, 900.0, 0.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 902.0,0.0, 1200.0,5167.36330181568, 0.0, 0.0, 0.0, 0.0,5167.36330181568,0.0,0.0
2020-07-04, 17:00:00,2728, 7530, 4802,900.0, 550.0, 0.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1252.0,0.0, 1200.0,5597.97691030032, 0.0, 0.0, 0.0, 0.0,5597.97691030032,0.0,0.0
2020-07-04, 18:00:00,2953, 7755, 4802,900.0, 900.0, 0.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 902.0,0.0, 1200.0,5885.05264929008, 0.0, 0.0, 0.0, 0.0,5885.05264929008,0.0,0.0
2020-07-04, 19:00:00,2951, 7753, 4802,900.0, 900.0, 0.0, 700.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1102.0,0.0, 1200.0,5741.5147797952, 0.0, 0.0, 0.0, 0.0,5741.5147797952,0.0,0.0
2020-07-04, 20:00:00,2607, 7409, 4802,550.0, 900.0, 0.0, 350.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1802.0,0.0, 1200.0,5454.43904080544, 0.0, 0.0, 0.0, 0.0,5454.43904080544,0.0,0.0
2020-07-04, 21:00:00,2430, 7232, 4802,900.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1802.0,0.0, 1200.0,5310.901171310559, 0.0, 0.0, 0.0, 0.0,5310.901171310559,0.0,0.0
2020-07-04, 22:00:00,2978, 7780, 4802,900.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1802.0,0.0, 1200.0,4449.67395434128, 0.0, 0.0, 0.0, 0.0,4449.67395434128,0.0,0.0
2020-07-04, 23:00:00,3218, 8020, 4802,550.0, 650.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2402.0,0.0, 1200.0,3875.52247636176, 0.0, 0.0, 0.0, 0.0,3875.52247636176,0.0,0.0
2020-07-05, 00:00:00,3213, 7401, 4188,900.0, 300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1788.0,0.0, 1200.0,4008.821138124572, 0.0, 0.0, 0.0, 0.0,4008.821138124572,0.0,0.0
2020-07-05, 01:00:00,2397, 6971, 4574,900.0, 650.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1824.0,0.0, 1200.0,4151.993321629021, 0.0, 0.0, 0.0, 0.0,4151.993321629021,0.0,0.0
2020-07-05, 02:00:00,2455, 6596, 4141,650.0, 900.0, 0.0, 0.0, 350.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1041.0,0.0, 1200.0,4438.337688637919, 0.0, 0.0, 0.0, 0.0,4438.337688637919,0.0,0.0
2020-07-05, 03:00:00,2387, 6169, 3782,300.0, 900.0, 0.0, 0.0, 700.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1148.0,0.0, 734.0,4867.8542391512665, 0.0, 0.0, 0.0, 0.0,4867.8542391512665,0.0,0.0
2020-07-05, 04:00:00,2246, 5940, 3694,300.0, 900.0, 0.0, 0.0, 1050.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1444.0,0.0, -0.0,5440.542973169062, 0.0, 0.0, 0.0, 0.0,5440.542973169062,0.0,0.0
2020-07-05, 05:00:00,2293, 5816, 3523,650.0, 700.0, 0.0, 0.0, 700.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1473.0,0.0, 0.0,6872.264808213552, 0.0, 0.0, 0.0, 0.0,6872.264808213552,0.0,0.0
2020-07-05, 06:00:00,2437, 5757, 3320,550.0, 350.0, 0.0, 0.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1470.0,0.0, 0.0,9878.880661806981, 0.0, 0.0, 0.0, 0.0,9878.880661806981,0.0,0.0
2020-07-05, 07:00:00,2799, 5988, 3189,900.0, 0.0, 0.0, 0.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 989.0,0.0, 0.0,9592.536294798083, 0.0, 0.0, 0.0, 0.0,9592.536294798083,0.0,0.0
2020-07-05, 08:00:00,3210, 6451, 3241,900.0, 0.0, 0.0, 0.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1391.0,0.0, 0.0,9449.364111293635, 0.0, 0.0, 0.0, 0.0,9449.364111293635,0.0,0.0
2020-07-05, 09:00:00,3743, 6979, 3236,900.0, 0.0, 0.0, 0.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1036.0,0.0, 0.0,8590.33101026694, 0.0, 0.0, 0.0, 0.0,8590.33101026694,0.0,0.0
2020-07-05, 10:00:00,4331, 7384, 3053,550.0, 0.0, 0.0, 0.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1203.0,0.0, 0.0,7588.125725735797, 0.0, 0.0, 0.0, 0.0,7588.125725735797,0.0,0.0
2020-07-05, 11:00:00,4676, 7729, 3053,300.0, 0.0, 0.0, 0.0, 1030.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1723.0,0.0, 0.0,6729.092624709103, 0.0, 0.0, 0.0, 0.0,6729.092624709103,0.0,0.0
2020-07-05, 12:00:00,5086, 8139, 3053,550.0, 0.0, 0.0, 0.0, 680.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1823.0,0.0, 0.0,5726.88734017796, 0.0, 0.0, 0.0, 0.0,5726.88734017796,0.0,0.0
2020-07-05, 13:00:00,4766, 7819, 3053,900.0, 0.0, 0.0, 0.0, 330.0, 350.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1473.0,0.0, 0.0,5297.370789664613, 0.0, 0.0, 0.0, 0.0,5297.370789664613,0.0,0.0
2020-07-05, 14:00:00,4524, 7577, 3053,550.0, 0.0, 0.0, 0.0, 330.0, 700.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1473.0,0.0, 0.0,4724.682055646817, 0.0, 0.0, 0.0, 0.0,4724.682055646817,0.0,0.0
2020-07-05, 15:00:00,4326, 7379, 3053,900.0, 0.0, 350.0, 0.0, 680.0, 1050.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 73.0,0.0, 0.0,4581.509872142368, 0.0, 0.0, 0.0, 0.0,4581.509872142368,0.0,0.0
2020-07-05, 16:00:00,4228, 7281, 3053,900.0, 0.0, 523.0, 0.0, 330.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5154.198606160164, 0.0, 0.0, 0.0, 0.0,5154.198606160164,0.0,0.0
2020-07-05, 17:00:00,4299, 7352, 3053,900.0, 0.0, 300.0, 0.0, 587.0, 1266.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5583.715156673511, 0.0, 0.0, 0.0, 0.0,5583.715156673511,0.0,0.0
2020-07-05, 18:00:00,4147, 7584, 3437,900.0, 0.0, 300.0, 0.0, 937.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5870.059523682409, 0.0, 0.0, 0.0, 0.0,5870.059523682409,0.0,0.0
2020-07-05, 19:00:00,3582, 7770, 4188,900.0, 0.0, 650.0, 0.0, 1287.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51.0,0.0, 0.0,5726.88734017796, 0.0, 0.0, 0.0, 0.0,5726.88734017796,0.0,0.0
2020-07-05, 20:00:00,3476, 7664, 4188,900.0, 0.0, 550.0, 0.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 138.0,0.0, 0.0,5440.542973169062, 0.0, 0.0, 0.0, 0.0,5440.542973169062,0.0,0.0
2020-07-05, 21:00:00,3356, 7544, 4188,550.0, 0.0, 900.0, 350.0, 1300.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 138.0,0.0, 0.0,5297.370789664613, 0.0, 0.0, 0.0, 0.0,5297.370789664613,0.0,0.0
2020-07-05, 22:00:00,3886, 8074, 4188,300.0, 0.0, 588.0, 700.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,4438.337688637919, 0.0, 0.0, 0.0, 0.0,4438.337688637919,0.0,0.0
2020-07-05, 23:00:00,3990, 8178, 4188,300.0, 0.0, 900.0, 550.0, 1300.0, 1138.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,3865.648954620123, 0.0, 0.0, 0.0, 0.0,3865.648954620123,0.0,0.0
2020-07-06, 00:00:00,2703, 7505, 4802,650.0, 0.0, 900.0, 900.0, 950.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 452.0,0.0, 0.0,3999.3502343593955, 0.0, 0.0, 0.0, 0.0,3999.3502343593955,0.0,0.0
2020-07-06, 01:00:00,2308, 7110, 4802,550.0, 0.0, 900.0, 900.0, 600.0, 600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1252.0,0.0, 0.0,4142.1841713008025, 0.0, 0.0, 0.0, 0.0,4142.1841713008025,0.0,0.0
2020-07-06, 02:00:00,1982, 6784, 4802,900.0, 0.0, 900.0, 550.0, 950.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 552.0,0.0, 0.0,4427.852045183617, 0.0, 0.0, 0.0, 0.0,4427.852045183617,0.0,0.0
2020-07-06, 03:00:00,1639, 6441, 4802,752.0, 0.0, 900.0, 550.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,4856.353856007838, 0.0, 0.0, 0.0, 0.0,4856.353856007838,0.0,0.0
2020-07-06, 04:00:00,1631, 6433, 4802,650.0, 0.0, 652.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5427.689603773465, 0.0, 0.0, 0.0, 0.0,5427.689603773465,0.0,0.0
2020-07-06, 05:00:00,1989, 6791, 4802,300.0, 0.0, 900.0, 900.0, 1300.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 452.0,0.0, 0.0,6856.0289731875355, 0.0, 0.0, 0.0, 0.0,6856.0289731875355,0.0,0.0
2020-07-06, 06:00:00,2679, 7481, 4802,550.0, 0.0, 550.0, 900.0, 1300.0, 600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 902.0,0.0, 0.0,9855.541648957082, 0.0, 0.0, 0.0, 0.0,9855.541648957082,0.0,0.0
2020-07-06, 07:00:00,2822, 8365, 5543,900.0, 0.0, 300.0, 900.0, 1300.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1193.0,0.0, 0.0,9569.873775074268, 0.0, 0.0, 0.0, 0.0,9569.873775074268,0.0,0.0
2020-07-06, 08:00:00,3923, 8965, 5042,900.0, 0.0, 300.0, 550.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 692.0,0.0, 0.0,9427.039838132861, 0.0, 0.0, 0.0, 0.0,9427.039838132861,0.0,0.0
2020-07-06, 09:00:00,4352, 9394, 5042,550.0, 0.0, 650.0, 900.0, 950.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 692.0,0.0, 0.0,8570.03621648442, 0.0, 0.0, 0.0, 0.0,8570.03621648442,0.0,0.0
2020-07-06, 10:00:00,3685, 9645, 5960,900.0, 0.0, 900.0, 550.0, 600.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1710.0,0.0, 0.0,7570.19865789457, 0.0, 0.0, 0.0, 0.0,7570.19865789457,0.0,0.0
2020-07-06, 11:00:00,4824, 9866, 5042,900.0, 0.0, 900.0, 900.0, 950.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 92.0,0.0, 0.0,6713.195036246128, 0.0, 0.0, 0.0, 0.0,6713.195036246128,0.0,0.0
2020-07-06, 12:00:00,5147, 10029, 4882,900.0, 0.0, 900.0, 900.0, 882.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5713.357477656279, 0.0, 0.0, 0.0, 0.0,5713.357477656279,0.0,0.0
2020-07-06, 13:00:00,5053, 9935, 4882,900.0, 350.0, 900.0, 900.0, 532.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5284.855666832058, 0.0, 0.0, 0.0, 0.0,5284.855666832058,0.0,0.0
2020-07-06, 14:00:00,5033, 9915, 4882,550.0, 700.0, 900.0, 550.0, 680.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 202.0,0.0, 0.0,4713.519919066431, 0.0, 0.0, 0.0, 0.0,4713.519919066431,0.0,0.0
2020-07-06, 15:00:00,4725, 9675, 4950,620.0, 900.0, 900.0, 900.0, 330.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,4570.685982125024, 0.0, 0.0, 0.0, 0.0,4570.685982125024,0.0,0.0
2020-07-06, 16:00:00,4574, 9456, 4882,900.0, 900.0, 900.0, 552.0, 680.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5142.021729890651, 0.0, 0.0, 0.0, 0.0,5142.021729890651,0.0,0.0
2020-07-06, 17:00:00,4422, 9304, 4882,550.0, 550.0, 717.0, 900.0, 865.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0,5570.523540714872, 0.0, 0.0, 0.0, 0.0,5570.523540714872,0.0,0.0
2020-07-06, 18:00:00,4474, 9356, 4882,900.0, 300.0, 900.0, 550.0, 1215.0, 950.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67.0,0.0, 0.0,5856.191414597686, 0.0, 0.0, 0.0, 0.0,5856.191414597686,0.0,0.0
